pre_lon,pre_lat,pre_delta_time,post_delta_time,pre_sar_date,post_sar_date,pre_HV_db,post_HV_db,pre_agbd,post_agbd,sar_status,hansen_loss_min,hansen_loss_max,hansen_loss_mode,v2c_drop_reason,passes_v2c
-74.48330282238632,-9.314143724063513,83657697.932234,155612709.29764,2020-08-13 16:42:32.301000+00:00,2022-12-01 16:42:35.141000+00:00,,,174.547562,189.124039,no_match,,,,,False
-74.46012628805603,-9.34567459053612,85697667.191068,155612709.925704,2020-09-24 16:42:32.649000+00:00,2022-12-01 16:42:35.141000+00:00,,,45.82050323486328,0.0,no_match,,,,,False
-74.45931780430033,-9.378822424520123,46513574.652943,155612710.591011,2019-07-04 16:42:30.129000+00:00,2022-12-01 16:42:35.141000+00:00,,,121.151672,86.128197,no_match,,,,,False
-74.41485119773641,-9.4364942657606,45709625.80706,158116574.339335,2019-06-15 16:35:32.885000+00:00,2022-12-24 16:35:38.536000+00:00,-12.969406529850005,-12.720791732989781,95.786003,166.730972,ok,22.0,22.0,22.0,timing,False
-74.20248946457056,-9.386907262077202,85017602.050961,147236831.051035,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-14.478355475472526,-15.343328625873951,37.763633728027344,26.393686294555664,ok,20.0,21.0,21.0,edge,False
-74.26150877873721,-9.46721664847749,85017600.455953,147236829.455971,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-12.705836483529964,-24.27319595385419,34.643631,8.424598693847656,ok,21.0,21.0,21.0,,True
-74.16934163058654,-9.380708886616773,85017602.435292,147236831.43531,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-10.99633085467967,-12.523006138339525,144.046112,26.439495086669922,ok,19.0,20.0,20.0,edge,False
-74.17257556560938,-9.39499209963428,85017602.174921,147236831.174994,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-11.256040433436993,-11.546105372233882,68.055779,331.972748,ok,20.0,21.0,20.0,edge,False
-74.17230607102414,-9.3944531104638,85017602.183185,147236831.183258,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-10.39440179074677,-12.279702963125999,158.998764,77.32435607910156,ok,20.0,22.0,21.0,edge,False
-74.1720365764389,-9.394183615878575,85017602.19145,147236831.191522,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-10.804862486466234,-11.64956088917755,168.550583,29.884933471679688,ok,21.0,22.0,21.0,edge,False
-74.06127430190696,-9.342710150098526,51273224.743049,140483033.883219,2019-08-19 16:28:36.010000+00:00,2022-06-06 16:28:39.290000+00:00,-12.39202129113822,-13.74535650606127,127.823669,135.929993,ok,20.0,20.0,20.0,,True
-74.1750010168765,-9.723505999036789,76053880.786811,136697045.195817,2020-06-08 16:28:36.581000+00:00,2022-04-25 16:28:38.853000+00:00,-12.31718093594759,-9.677329170271378,72.255478,111.182129,ok,22.0,23.0,22.0,edge,False
-74.33184686548377,-9.591992641441692,85017597.815439,147236826.815512,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-13.643470323028538,-15.710766945351892,174.90328979492188,8.084110260009766,ok,22.0,22.0,22.0,timing,False
-74.33022989797236,-9.589836684759803,85017597.856759,147236826.856832,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-10.011345498718185,-11.84059631415046,138.191177,140.523346,ok,22.0,22.0,22.0,timing,False
-74.32969090880188,-9.589028201004098,85017597.873287,147236826.87336,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-10.522301741843023,-11.210158563852715,167.269241,87.64883422851562,ok,22.0,22.0,22.0,timing,False
-74.34424361640461,-9.598999500657825,85017597.654291,147236826.654352,2020-08-22 16:35:35.325000+00:00,2022-08-20 16:35:36.800000+00:00,-7.6453833459437135,-11.936909036607489,201.761871,132.759583,ok,22.0,22.0,22.0,timing,False
-74.13242087240923,-9.824835963085462,68442722.37459,155612719.417464,2020-03-16 16:28:38.668000+00:00,2022-12-19 16:28:40.691000+00:00,-11.691207681786835,-16.929132744299693,45.82188415527344,0.0,ok,22.0,22.0,22.0,timing,False
-74.04887755098612,-10.306961776072413,93308787.978866,155481399.706594,2020-12-21 16:28:40.245000+00:00,2022-12-19 16:28:40.691000+00:00,-14.175133426213335,-11.580156422150637,55.50446701049805,45.81902313232422,ok,21.0,21.0,21.0,,True
-74.08040841745871,-10.130442822742921,93988736.888973,158456365.593569,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-13.581913687804004,,129.478317,28.295799,no_match,,,,,False
-74.04537412137805,-10.168711053846422,93988737.76088,145281738.100838,2020-12-21 16:29:21.055000+00:00,2022-08-15 16:28:39.212000+00:00,-11.983641996272027,-12.9093132483504,48.67197036743164,39.689292907714844,ok,16.0,20.0,20.0,edge,False
-74.07313206365734,-10.140144627811424,93988737.079045,158456365.841489,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-13.654821884776823,,5.348353862762451,1.9799139499664307,no_match,,,,,False
-74.07474903116876,-10.391044086666,57269264.447512,155481398.731387,2019-11-11 16:28:37.361000+00:00,2022-12-19 16:28:40.691000+00:00,-11.388671766922613,-14.094803057422439,162.950867,134.451324,ok,5.0,20.0,20.0,edge,False
-74.03459433796861,-10.029382353279487,92837432.237169,158456367.333253,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-13.640218489822942,,0.9469450116157532,22.491825103759766,no_match,,,,,False
-74.01141780363834,-10.036658707080846,92837432.307412,158456367.453081,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-18.282136968080508,,0.0,0.0,no_match,,,,,False
-74.02704848958201,-10.057679284729247,92837431.885948,158456367.031561,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-17.55621515053707,,5.378929138183594,24.734466552734375,no_match,,,,,False
-74.10115950052187,-10.168441559261183,61859061.803854,158456365.25886,2019-12-23 16:28:38.888000+00:00,2022-12-19 16:29:21.501000+00:00,-9.45775149185718,-11.603256030067683,234.483582,0.0,ok,19.0,22.0,22.0,edge,False
-74.31217376076155,-10.691800043789215,67894146.032936,155481392.301649,2020-03-16 16:28:38.668000+00:00,2022-12-19 16:28:40.691000+00:00,,,82.407738,0.0,no_match,,,,,False
-74.01653820075782,-10.701232354272477,51404493.910735,129858516.201737,2019-08-19 16:28:36.010000+00:00,2022-01-31 16:29:21.415000+00:00,,-14.213695311906648,95.59556579589844,215.187241,no_match,,,,,False
-74.0081838686155,-10.66646755277705,51404492.960325,140351733.483304,2019-08-19 16:28:36.010000+00:00,2022-06-06 16:29:20.100000+00:00,,-8.903267875771931,57.286746978759766,35.76537322998047,no_match,,,,,False
-74.03351635962767,-10.6645810906804,51404492.935533,129858515.226529,2019-08-19 16:28:36.010000+00:00,2022-01-31 16:29:21.415000+00:00,,-7.003971530303858,185.301636,190.769211,no_match,,,,,False
-74.02111960870683,-10.695033978812049,51404493.786745,129858516.077777,2019-08-19 16:28:36.010000+00:00,2022-01-31 16:29:21.415000+00:00,,-11.8267315096829,282.111053,256.101959,no_match,,,,,False
-74.02138910329207,-10.69449498964157,51404493.778479,129858516.069513,2019-08-19 16:28:36.010000+00:00,2022-01-31 16:29:21.415000+00:00,,-10.226029776281607,289.908966,213.31690979003906,no_match,,,,,False
-74.01707718992829,-10.700423870516758,51404493.894203,129858516.185209,2019-08-19 16:28:36.010000+00:00,2022-01-31 16:29:21.415000+00:00,,-10.287304336018607,201.880676,169.003891,no_match,,,,,False
-74.02165859787729,-10.694225495056344,51404493.770213,129858516.061249,2019-08-19 16:28:36.010000+00:00,2022-01-31 16:29:21.415000+00:00,,-13.386133764785058,271.703949,253.043762,no_match,,,,,False
-74.36499469946777,-10.782889213598935,54974492.052944,155481390.93799,2019-09-30 16:28:36.387000+00:00,2022-12-19 16:28:40.691000+00:00,,,69.67853546142578,235.25350952148438,no_match,,,,,False
-74.16260426595565,-11.300049322666538,85149002.451398,161091078.231613,2020-08-22 16:36:16.135000+00:00,2023-02-04 16:36:18.800000+00:00,-13.58948546287931,-14.004541963718339,83.3668441772461,0.0,ok,9.0,21.0,21.0,edge,False
-74.31540769578437,-11.10870816714909,85148998.889392,139803443.114825,2020-09-28 16:29:18.776000+00:00,2022-06-06 16:29:20.100000+00:00,-11.39821141701249,-14.983043592710885,106.482422,3.051870107650757,ok,21.0,21.0,21.0,,True
-74.09226617920909,-11.40838614593136,46853066.680787,139803449.073502,2019-07-08 16:29:16.098000+00:00,2022-06-06 16:29:20.100000+00:00,-11.144011420537566,-13.330136920565423,53.692371,6.933794021606445,ok,20.0,22.0,21.0,edge,False
-74.36607267780872,-11.253157264835508,57477703.993254,149323214.811584,2019-11-11 16:29:18.171000+00:00,2022-09-26 16:29:20.433000+00:00,-10.83233592698842,-13.051415126440915,547.546692,12.105381965637207,ok,22.0,22.0,22.0,timing,False
-74.38871022296853,-11.27336935872819,57477703.162667,154933065.421089,2019-11-11 16:29:18.171000+00:00,2022-12-19 16:29:21.501000+00:00,-14.674270918724659,-11.53486137852478,21.87997817993164,563.798706,ok,10.0,20.0,20.0,edge,False
-74.49408260579575,-11.077716289846961,94537289.905857,154933061.392167,2020-12-26 16:36:17.901000+00:00,2022-11-12 16:36:17.926000+00:00,-12.163931178973726,-13.510867487477398,148.869003,3.053483009338379,ok,22.0,22.0,22.0,timing,False
-74.1351158182616,-11.43264065860258,43113267.967844,145621475.117201,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-12.960470415772264,-16.483075859128647,0.0,0.0,ok,21.0,21.0,21.0,,True
-74.13996672079584,-11.458512138785224,43113267.893468,145621475.046957,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-13.311328388214577,-14.827492920040356,415.347046,777.129517,ok,21.0,21.0,21.0,,True
-74.13188188323876,-11.447732355375791,43113268.108332,145621475.261821,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-15.352672182780154,-16.117158124960326,405.794861,53.1192741394043,ok,21.0,21.0,21.0,,True
-74.14023621538108,-11.459051127955703,43113267.885204,145621475.038693,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-13.70106193513682,-13.08274274466035,402.825104,497.966461,ok,21.0,21.0,21.0,,True
-74.12891744280117,-11.433988131528764,43113267.963712,145621475.113069,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-12.662585194143105,-15.09197928768856,3.3044490814208984,0.17573000490665436,ok,21.0,23.0,21.0,edge,False
-74.21434722632094,-11.814783980467027,86169122.107194,126751881.864989,2020-10-03 16:36:16.115000+00:00,2021-12-25 16:36:18.864000+00:00,-14.427047000041924,-13.99452005349957,26.423751831054688,0.13655200600624084,ok,15.0,20.0,20.0,edge,False
-74.11166978934607,-11.580054196726607,71294187.827052,147916370.326807,2020-03-21 16:36:17.290000+00:00,2022-08-20 16:36:17.611000+00:00,-9.364981895948233,-11.351110841323163,239.197144,209.314819,ok,21.0,21.0,21.0,,True
-74.10304596261852,-11.559033619078207,71294187.401456,147916370.719368,2020-03-21 16:36:17.290000+00:00,2022-08-20 16:36:17.611000+00:00,-13.873651239583978,-13.570131885184367,75.728394,10.829964637756348,ok,21.0,21.0,21.0,,True
-74.11463422978366,-11.59002549638032,71294188.277496,149323221.522341,2020-03-21 16:36:17.290000+00:00,2022-10-01 16:36:17.731000+00:00,-10.886978049211578,-15.152549852350447,144.600281,171.686493,ok,21.0,21.0,21.0,,True
-74.11274776768701,-11.59245094764745,71294188.32708,149323221.571925,2020-03-21 16:36:17.290000+00:00,2022-10-01 16:36:17.731000+00:00,-12.387974340049624,-14.362490258345247,393.08551,198.562073,ok,21.0,22.0,22.0,edge,False
-74.06423874234456,-11.643385424257033,71294189.091531,126751885.741027,2020-03-21 16:36:17.290000+00:00,2021-12-25 16:36:18.864000+00:00,-12.840818412451242,-14.799044452220542,843.397217,332.966705,ok,22.0,22.0,22.0,timing,False
-74.12352755109644,-11.586522066772261,65174258.612799,147916370.173889,2020-02-03 16:29:19.694000+00:00,2022-09-26 16:29:20.433000+00:00,-12.140344826254506,-14.58944697807334,72.637749,8.27829647064209,ok,21.0,22.0,21.0,edge,False
-74.11652069188031,-11.5867915613575,65174258.740891,147916370.194551,2020-02-03 16:29:19.694000+00:00,2022-09-26 16:29:20.433000+00:00,-9.528589185630864,-14.668517764018887,217.915497,2.8520700931549072,ok,21.0,21.0,21.0,,True
-74.06666419361169,-11.682731633701465,85489041.985695,154933073.433481,2020-09-28 16:29:18.776000+00:00,2022-12-19 16:29:21.501000+00:00,-11.739976292619417,-6.792774118584134,150.985458,41.091969,ok,22.0,23.0,22.0,edge,False
-74.08498982540772,-11.681114666190041,85489042.080754,126751885.410418,2020-10-03 16:36:16.115000+00:00,2021-12-25 16:36:18.864000+00:00,-12.5040704964766,-13.01432952876496,192.967651,226.044586,ok,22.0,22.0,22.0,timing,False
-74.11247827310179,-11.635031092114716,85489041.283253,154933072.730986,2020-09-28 16:29:18.776000+00:00,2022-12-19 16:29:21.501000+00:00,-13.031983488196829,-7.256064306757381,145.062454,496.365601,ok,22.0,22.0,22.0,timing,False
-74.08364235248155,-11.809663583347543,83449107.107078,143666441.079334,2020-08-22 16:36:16.135000+00:00,2022-07-09 16:36:16.861000+00:00,-15.602700842875421,-12.92242383096179,7.511048793792725,38.24949264526367,ok,20.0,21.0,20.0,edge,False
-74.04806906723041,-11.833918096018778,83449107.466562,140691518.590031,2020-08-22 16:36:16.135000+00:00,2022-06-11 16:36:17.153000+00:00,-11.109061994841483,-12.144979861889567,1.762876033782959,3.6066930294036865,ok,19.0,22.0,22.0,edge,False
-74.08418134165201,-11.808855099591838,56929537.164694,153526174.384194,2019-11-11 16:29:18.171000+00:00,2022-11-07 16:29:20.328000+00:00,-15.196343740817028,-13.206439960737171,35.3274040222168,53.441226959228516,ok,20.0,20.0,20.0,,True
-74.08364235248155,-11.809663583347543,56929537.181222,143666441.079334,2019-11-11 16:29:18.171000+00:00,2022-07-04 16:29:19.578000+00:00,-11.286844109551836,-12.463940306194118,17.611387252807617,38.24949264526367,ok,20.0,21.0,20.0,edge,False
-74.02947394084913,-11.85035726571816,56929537.982886,137376630.737688,2019-11-11 16:29:18.171000+00:00,2022-04-25 16:29:19.662000+00:00,-12.12971447616431,-13.115697190585763,484.485474,187.474701,ok,21.0,22.0,22.0,edge,False
-74.19251816491683,-11.834187590604017,82089167.786572,126751882.381489,2020-08-22 16:36:16.135000+00:00,2021-12-25 16:36:18.864000+00:00,-12.25780939853965,-13.435625411501519,584.625122,580.000916,ok,20.0,20.0,20.0,,True
-74.19251816491683,-11.834187590604017,82769139.257066,126751882.381489,2020-08-22 16:36:16.135000+00:00,2021-12-25 16:36:18.864000+00:00,-12.25780939853965,-13.435625411501519,498.723663,580.000916,ok,20.0,20.0,20.0,,True
-74.39490859842896,-11.66278903439401,51064806.635266,158796114.090834,2019-08-19 16:29:16.820000+00:00,2023-01-30 16:29:21.828000+00:00,-10.29588991574657,-10.970655724161333,149.377533,0.0,ok,13.0,22.0,22.0,edge,False
-74.06962863404928,-11.903986688180098,83109126.791507,137376629.671576,2020-08-22 16:36:16.135000+00:00,2022-04-30 16:36:16.624000+00:00,-13.921837893535397,-16.70527747861044,0.0,0.055390000343322754,ok,20.0,20.0,20.0,,True
-74.0871457820896,-11.843619901087266,83109125.208893,143666440.872733,2020-08-22 16:36:16.135000+00:00,2022-07-09 16:36:16.861000+00:00,-12.068772862380158,-11.490679697960758,142.082291,281.980103,ok,22.0,22.0,22.0,timing,False
-74.29950751525547,-11.82179083968316,76942288.18038,147916365.487978,2020-06-08 16:29:17.392000+00:00,2022-09-26 16:29:20.433000+00:00,-12.540767037362755,-13.290719616145651,531.991943,109.891052,ok,22.0,22.0,22.0,timing,False
-74.3682286344906,-11.754686687959435,43113261.608341,145621468.724617,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-12.159872997028884,-10.687266546128356,75.350372,122.92689514160156,ok,21.0,22.0,21.0,edge,False
-74.36041329151877,-11.744176399135242,43113261.814963,145621468.931265,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-11.58784939027683,-11.83323705526729,173.458328,0.0,ok,14.0,22.0,22.0,edge,False
-74.35637087274023,-11.748488312499006,43113262.141391,145621469.270089,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-11.474371597767885,-12.828263083977106,215.163345,72.803757,ok,4.0,20.0,20.0,edge,False
-74.33130787631329,-11.695667373792787,43113262.752983,145621469.877538,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-13.189565598372496,-14.156804434604979,180.679199,0.32847198843955994,ok,20.0,20.0,20.0,,True
-74.25369343576537,-11.611046074028721,43113264.868678,145621472.005639,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-9.978616632662963,-14.292915062164155,487.781097,0.10011199861764908,ok,22.0,22.0,22.0,timing,False
-74.31055679325013,-11.68731304165047,43113263.356255,145621470.493216,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-11.229768758537972,-14.215171582099046,234.410507,135.211258,ok,22.0,22.0,22.0,timing,False
-74.3817033637524,-11.772473330585001,43113261.252956,145621468.369257,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-12.288273790229368,-14.751675096285453,149.305069,1.1250979900360107,ok,21.0,21.0,21.0,,True
-74.25342394118013,-11.610776579443481,43113264.876942,145621472.013903,2019-04-29 16:29:16.677000+00:00,2022-08-15 16:29:20.021000+00:00,-10.331763372086954,-12.701374765587701,379.348602,346.800537,ok,22.0,23.0,22.0,edge,False
-74.00090751481413,-11.68165365536052,42518238.459,149323223.52234,2019-04-29 16:29:16.677000+00:00,2022-09-26 16:29:20.433000+00:00,-14.380423052838012,-13.325573975818344,494.597412,56.310509,ok,20.0,20.0,20.0,,True
-74.0006380202289,-13.766463766745105,47192547.438436,150890822.385613,2019-07-03 16:22:59.509000+00:00,2022-11-02 16:23:03.507000+00:00,,,229.839279,230.907654,no_match,,,,,False
-74.66224722698293,-2.2752146522881844,66617652.542304,152763129.094401,2020-02-08 16:33:35.132000+00:00,2022-11-12 16:33:35.497000+00:00,-12.523552699654317,-11.298301276614083,229.86849975585938,88.895508,ok,21.0,21.0,21.0,,True
-74.75414488054835,-3.5439951595786,46769731.417274,153102954.496955,2019-06-15 16:34:12.060000+00:00,2022-11-12 16:34:16.290000+00:00,-10.033983451059711,-9.641943755069889,27.40989875793457,9.721146583557129,ok,20.0,20.0,20.0,,True
-74.75360589137789,-3.543186675822895,46769731.433806,153102954.513483,2019-06-15 16:34:12.060000+00:00,2022-11-12 16:34:16.290000+00:00,-12.424261999217393,-14.458420720377816,211.291809,53.98277282714844,ok,20.0,20.0,20.0,,True
-74.64958098147684,-4.188626207462761,87612743.870126,149066866.876732,2020-10-03 16:34:14.480000+00:00,2022-10-01 16:34:16.101000+00:00,-10.625466534253292,-11.874758549248483,224.885941,56.60742950439453,ok,20.0,20.0,20.0,,True
-74.64580805728355,-4.194016099167484,87612743.977558,149066866.984164,2020-10-03 16:34:14.480000+00:00,2022-10-01 16:34:16.101000+00:00,-10.474717281579927,-10.417865167037462,0.0,43.404842376708984,ok,12.0,20.0,20.0,edge,False
-74.6476945193802,-4.19105165872989,87612743.91971,149066866.926316,2020-10-03 16:34:14.480000+00:00,2022-10-01 16:34:16.101000+00:00,-11.433893944404588,-11.69149638776085,365.660095,104.953728,ok,20.0,20.0,20.0,,True
-74.93228080138925,-4.265701658840214,41839934.496674,147832962.119013,2019-04-25 16:41:10.215000+00:00,2022-09-22 16:41:13.457000+00:00,-12.936756111867382,-12.366519918939318,105.545929,52.00996017456055,ok,13.0,22.0,22.0,edge,False
-74.93201130680401,-4.265432164254989,41839934.504938,147832962.127277,2019-04-25 16:41:10.215000+00:00,2022-09-22 16:41:13.457000+00:00,-12.07142183078821,-11.19482324723063,187.3086395263672,132.979919,ok,22.0,22.0,22.0,timing,False
-74.67814740751184,-6.403063214345792,55993706.294637,150807409.406104,2019-09-26 16:41:51.281000+00:00,2022-09-22 16:41:54.256000+00:00,-10.316330286291063,-13.222384340851136,186.204086,48.833656311035156,ok,20.0,20.0,20.0,,True
-74.87676491683067,-7.26921881129384,50469077.061331,128027897.97252,2019-08-15 16:41:50.776000+00:00,2022-01-27 16:41:55.334000+00:00,-12.537049363275003,-13.14598524459528,348.421509,0.8438029885292053,ok,20.0,20.0,20.0,,True
-74.99803748018681,-7.40558307142318,59903877.252761,145752733.873631,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-12.915248382897929,-12.587204314526929,95.310257,0.0,ok,10.0,20.0,20.0,edge,False
-74.95410986279336,-7.490204371187247,59903879.058541,138652609.262475,2019-11-30 16:34:55.402000+00:00,2022-06-11 16:34:55.538000+00:00,-11.365488190830604,-12.209374810630905,79.652283,169.309143,ok,22.0,23.0,22.0,edge,False
-74.95006744401482,-7.308026031567806,79238276.88509,134872990.967648,2020-07-11 16:34:53.681000+00:00,2022-04-30 16:34:55.791000+00:00,-14.739601514183576,-12.125450822372954,26.610143661499023,0.41805100440979004,ok,15.0,21.0,21.0,edge,False
-74.74444307547986,-7.780180544901029,59903884.785826,145752741.394258,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-10.145617557751109,-10.368159060212648,35.10004425048828,5.35238790512085,ok,21.0,21.0,21.0,,True
-74.85385787708562,-7.599080183622533,59903881.397414,145752738.009984,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-11.463125211888382,-13.197125835349027,108.295609,435.948395,ok,21.0,21.0,21.0,,True
-74.85358838250039,-7.599619172792998,59903881.40568,145752738.018248,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-11.404916844093236,-16.406311653533265,185.669464,211.064209,ok,21.0,21.0,21.0,,True
-74.78971816579948,-7.717388306541068,59903883.54617,145752740.154603,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-12.470104827069619,-10.734739691098397,35.40400314331055,49.33616638183594,ok,22.0,22.0,22.0,timing,False
-74.89158711901864,-7.537635418188756,59903880.302355,145752736.914949,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-12.091433388768394,-12.95242330464231,73.238564,44.782196044921875,ok,20.0,20.0,20.0,,True
-74.79510805750421,-7.680467548363751,59903883.000691,145752739.613256,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-11.482277787833127,-14.32257791917057,190.09642028808594,25.206886291503906,ok,20.0,20.0,20.0,,True
-74.85412737167086,-7.598810689037293,59903881.389148,145752738.00172,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-11.383932572083438,-12.632623732840969,152.998154,0.0,ok,21.0,21.0,21.0,,True
-74.79968946545321,-7.689630364261774,59903882.744507,145752739.357072,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-13.474168891223698,-13.578829335839856,190.140152,18.704113006591797,ok,19.0,20.0,20.0,edge,False
-74.79456906833373,-7.68127603211947,59903883.017219,145752739.629787,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-14.493878151459455,-15.935824127122615,230.458206,41.624813079833984,ok,20.0,20.0,20.0,,True
-74.70671383354684,-7.8090164655212675,59903885.219693,145752741.832303,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-11.831785661472622,-13.60014305333253,223.687286,165.943985,ok,20.0,20.0,20.0,,True
-74.83607123446005,-7.623873685464233,59903881.884996,145752738.49756,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-9.979677135105192,-11.854231725021236,219.527023,98.612511,ok,20.0,20.0,20.0,,True
-74.74498206465033,-7.77937206114531,59903884.769298,145752741.37773,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-12.271838791830064,-14.232476926675588,508.234528,28.61219024658203,ok,21.0,21.0,21.0,,True
-74.84065264240907,-7.623604190878993,59903881.558568,145752738.171132,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-12.257942739571163,-16.219164021749606,397.855255,47.870628,ok,16.0,21.0,21.0,edge,False
-74.9056008374509,-7.533592999410217,59903879.781696,145752736.402525,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-10.132345292864883,-9.779679462087358,11.642847061157227,20.479454040527344,ok,1.0,22.0,22.0,edge,False
-74.63907069265264,-7.896332711137674,59903887.265156,145752743.869493,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-11.378069523866913,-15.387664504180691,112.78520965576172,54.90397644042969,ok,21.0,21.0,21.0,,True
-74.64284361684595,-7.897410689478619,59903886.963501,145752743.576066,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-12.756605677902385,-11.395493477885125,145.129593,102.370422,ok,17.0,20.0,20.0,edge,False
-74.64149614391977,-7.899027656990043,59903886.996557,145752743.609122,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-12.074847839299679,-11.998389389275488,110.651253,183.018188,ok,22.0,22.0,22.0,timing,False
-74.65092845440302,-7.886091916898721,59903886.740373,145752743.352937,2019-11-30 16:34:55.402000+00:00,2022-08-20 16:34:56.780000+00:00,-9.905288617306113,-12.59298943051158,253.639679,17.219783782958984,ok,20.0,20.0,20.0,,True
-74.99884596394251,-8.151005094185564,76733706.377142,141967416.506872,2020-06-04 16:42:31.463000+00:00,2022-06-30 16:42:33.861000+00:00,-13.051952618271628,-15.766676102090187,37.479622,10.220852851867676,ok,17.0,22.0,22.0,edge,False
-74.99615101809016,-8.117318271031081,76733705.323426,141967416.304405,2020-06-04 16:42:31.463000+00:00,2022-06-30 16:42:33.861000+00:00,-10.778154452109419,-15.735090918432988,147.673294,4.683990955352783,ok,20.0,22.0,20.0,edge,False
-74.9161111262751,-8.264731809155094,76733708.625061,146557246.032787,2020-06-04 16:42:31.463000+00:00,2022-08-11 16:42:33.939000+00:00,-11.416466007074604,-13.113998761158769,178.273987,388.909973,ok,22.0,22.0,22.0,timing,False
-74.96435065703233,-8.174990112271558,76733706.720098,148852190.928751,2020-06-04 16:42:31.463000+00:00,2022-09-22 16:41:54.256000+00:00,-17.009418217072266,-13.648193025657818,0.0,29.08916664123535,ok,20.0,20.0,20.0,,True
-74.92850787719595,-8.272277657541693,53359180.059157,146557245.863342,2019-08-24 16:35:33.458000+00:00,2022-08-20 16:35:36.800000+00:00,-13.50217544934074,-16.120451350587132,96.494568,1.0791720151901245,ok,20.0,22.0,20.0,edge,False
-74.93066383387784,-8.28467440846255,53359179.860821,146557245.636059,2019-08-24 16:35:33.458000+00:00,2022-08-20 16:35:36.800000+00:00,-9.615377937206475,-10.77658845782949,39.237770080566406,159.580917,ok,8.0,22.0,22.0,edge,False
-74.94467755231011,-8.274703108808822,53359179.542614,146557245.371611,2019-08-24 16:35:33.458000+00:00,2022-08-20 16:35:36.800000+00:00,-13.543370187925888,-12.579564176686432,99.302673,37.174564361572266,ok,22.0,22.0,22.0,timing,False
-74.96758459205515,-8.266887765836984,53359179.521949,146557245.260048,2019-08-24 16:35:33.458000+00:00,2022-08-20 16:35:36.800000+00:00,-13.32371975518194,-12.891275062497698,158.23316955566406,135.741562,ok,3.0,23.0,22.0,edge,False
